variables =
T(K) p(atm) rho(kg/m^3) mu(kg/m-s) kappa(W/m-K) Cv(J/kg-K) Cp(J/kg-K) HE(J/kg)

1.000000e+02   5.066250e+06   4.999890e+02   5.129720e-04   3.116920e-01   2.290930e+03   3.562840e+03   -9.456870e+05
1.024000e+02   5.066250e+06   4.963930e+02   4.700370e-04   3.052510e-01   2.273810e+03   3.580760e+03   -9.374190e+05
1.048000e+02   5.066250e+06   4.927180e+02   4.304840e-04   2.986910e-01   2.257160e+03   3.601280e+03   -9.291340e+05
1.072000e+02   5.066250e+06   4.889610e+02   3.940860e-04   2.920220e-01   2.240950e+03   3.624620e+03   -9.208300e+05
1.096000e+02   5.066250e+06   4.851200e+02   3.606310e-04   2.852590e-01   2.225160e+03   3.651000e+03   -9.125040e+05
1.120000e+02   5.066250e+06   4.811910e+02   3.299160e-04   2.784130e-01   2.209780e+03   3.680700e+03   -9.041500e+05
1.144000e+02   5.066250e+06   4.771720e+02   3.017540e-04   2.714960e-01   2.194790e+03   3.714030e+03   -8.957660e+05
1.168000e+02   5.066250e+06   4.730570e+02   2.759650e-04   2.645190e-01   2.180170e+03   3.751360e+03   -8.873480e+05
1.192000e+02   5.066250e+06   4.688440e+02   2.523780e-04   2.574930e-01   2.165910e+03   3.793150e+03   -8.788910e+05
1.216000e+02   5.066250e+06   4.645280e+02   2.308350e-04   2.504290e-01   2.151990e+03   3.839890e+03   -8.703910e+05
1.240000e+02   5.066250e+06   4.601040e+02   2.111830e-04   2.433360e-01   2.138390e+03   3.892210e+03   -8.618430e+05
1.264000e+02   5.066250e+06   4.555680e+02   1.932790e-04   2.362240e-01   2.125100e+03   3.950850e+03   -8.532420e+05
1.288000e+02   5.066250e+06   4.509130e+02   1.769880e-04   2.291030e-01   2.112120e+03   4.016690e+03   -8.445830e+05
1.312000e+02   5.066250e+06   4.461350e+02   1.621830e-04   2.219800e-01   2.099410e+03   4.090820e+03   -8.358600e+05
1.336000e+02   5.066250e+06   4.412260e+02   1.487410e-04   2.148650e-01   2.086980e+03   4.174560e+03   -8.270660e+05
1.360000e+02   5.066250e+06   4.361790e+02   1.365520e-04   2.077640e-01   2.074800e+03   4.269570e+03   -8.181950e+05
1.384000e+02   5.066250e+06   4.309860e+02   1.255060e-04   2.006880e-01   2.062850e+03   4.377910e+03   -8.092390e+05
1.408000e+02   5.066250e+06   4.256390e+02   1.155050e-04   1.936410e-01   2.051140e+03   4.502240e+03   -8.001900e+05
1.432000e+02   5.066250e+06   4.201280e+02   1.064550e-04   1.866330e-01   2.039630e+03   4.645950e+03   -7.910370e+05
1.456000e+02   5.066250e+06   4.144410e+02   9.826650e-05   1.796700e-01   2.028320e+03   4.813550e+03   -7.817720e+05
1.480000e+02   5.066250e+06   4.085660e+02   9.085800e-05   1.727580e-01   2.017190e+03   5.011080e+03   -7.723830e+05
1.504000e+02   5.066250e+06   4.024890e+02   8.415250e-05   1.659040e-01   2.006220e+03   5.246850e+03   -7.628550e+05
1.528000e+02   5.066250e+06   3.961940e+02   7.807810e-05   1.591130e-01   1.995390e+03   5.532650e+03   -7.531750e+05
